"","V1","V2","pv$pvalues"
"Response V34723","3R","7570768",0.164069310937542
"Response V34724","3R","7576339",0.616883854604813
"Response V34725","3R","7585371",0.280993460594428
"Response V34726","3R","7585518",0.296978302184076
"Response V34727","3R","7585739",0.00640162108591645
"Response V34728","3R","7587597",0.374172709872223
"Response V34729","3R","7587629",0.793446339733276
"Response V34730","3R","7588660",0.582938229826522
"Response V34731","3R","7588994",0.93239737165431
"Response V34732","3R","7590265",0.39138070258245
"Response V34733","3R","7591614",0.12356987480919
"Response V34734","3R","7593540",0.744011392678523
"Response V34735","3R","7594540",0.609541955661131
"Response V34736","3R","7594906",0.972507836813365
"Response V34737","3R","7594919",0.750557221462803
"Response V34738","3R","7596558",0.677552006839741
"Response V34739","3R","7596990",0.770614045503342
"Response V34740","3R","7599127",0.392013823374564
"Response V34741","3R","7601380",0.86686712817514
"Response V34742","3R","7601425",0.379911633522462
"Response V34743","3R","7603618",0.743408012457646
"Response V34744","3R","7604982",0.838269888566934
"Response V34745","3R","7604993",0.284421738983278
"Response V34746","3R","7606396",0.262298109912234
"Response V34747","3R","7608567",0.113502211291859
"Response V34748","3R","7609300",0.379168859178959
"Response V34749","3R","7609949",0.279494817218034
"Response V34750","3R","7610256",0.256287359186771
"Response V34751","3R","7611473",0.849464931202383
"Response V34752","3R","7614826",0.626827920950583
"Response V34753","3R","7615271",0.630922533780718
"Response V34754","3R","7615464",0.939512007131268
"Response V34755","3R","7615983",0.687850138455058
"Response V34756","3R","7617076",0.493592707551128
"Response V34757","3R","7622322",0.394167361233395
"Response V34758","3R","7622452",0.516213500223163
"Response V34759","3R","7623923",0.658526707219547
"Response V34760","3R","7625608",0.425548752727317
"Response V34761","3R","7628589",0.0546083783391161
"Response V34762","3R","7628837",0.676314721955687
"Response V34763","3R","7630560",0.367404720558612
"Response V34764","3R","7631992",0.569691779019286
"Response V34765","3R","7637033",0.0085442640353921
"Response V34766","3R","7640099",0.454383169171849
"Response V34767","3R","7642515",0.399823189711544
"Response V34768","3R","7643890",0.921020493415416
"Response V34769","3R","7645671",0.387399027418041
"Response V34770","3R","7652395",0.28835950782407
"Response V34771","3R","7652774",0.684551077547455
"Response V34772","3R","7652840",0.614175715474911
"Response V34773","3R","7652962",0.670404947636944
"Response V34774","3R","7653060",0.552620233278477
"Response V34775","3R","7657064",0.859726629242908
"Response V34776","3R","7657119",0.598216110379714
"Response V34777","3R","7664281",0.451762331488069
"Response V34778","3R","7665173",0.733503170255159
"Response V34779","3R","7665598",0.566166660044247
"Response V34780","3R","7670189",0.00233007721636152
"Response V34781","3R","7681894",0.326192256154784
"Response V34782","3R","7686111",0.503552649061836
"Response V34783","3R","7686131",0.00163543019346242
"Response V34784","3R","7686233",0.659292154330851
"Response V34785","3R","7687980",0.0175932198757006
"Response V34786","3R","7689199",0.349933657624945
"Response V34787","3R","7690615",0.586152254428198
"Response V34788","3R","7713878",0.771016434472456
"Response V34789","3R","7714494",0.473455788629474
"Response V34790","3R","7714793",0.601939257739004
"Response V34791","3R","7721139",0.443367888742969
"Response V34792","3R","7721502",0.498237486055987
"Response V34793","3R","7721953",1.75245601732817e-05
"Response V34794","3R","7722171",0.490088197247824
"Response V34795","3R","7725706",0.777207272277718
"Response V34796","3R","7726010",0.887415995549116
"Response V34797","3R","7726107",0.411539456144331
"Response V34798","3R","7726173",0.467828109323122
"Response V34799","3R","7727326",0.0370280221905862
"Response V34800","3R","7727433",0.367979213289001
"Response V34801","3R","7728822",0.552344411448191
"Response V34802","3R","7728897",0.691167764609921
"Response V34803","3R","7737621",0.123861467633476
"Response V34804","3R","7738236",0.229748176115272
"Response V34805","3R","7738376",0.667254116266513
"Response V34806","3R","7738716",0.0278243602449259
"Response V34807","3R","7744079",0.0530485240166568
"Response V34808","3R","7752775",0.580786538804452
"Response V34809","3R","7754761",0.649643670719047
"Response V34810","3R","7754826",0.613638463626728
"Response V34811","3R","7755417",0.700215332928989
"Response V34812","3R","7758526",0.68119374654205
"Response V34813","3R","7760266",0.593968681138339
"Response V34814","3R","7760504",0.703352244804665
"Response V34815","3R","7760513",0.219033338342914
"Response V34816","3R","7760695",0.217733437942387
"Response V34817","3R","7761267",0.986165994370468
"Response V34818","3R","7765232",0.539642642330318
"Response V34819","3R","7765264",0.885339760741434
"Response V34820","3R","7769679",0.413137766693471
"Response V34821","3R","7773862",0.923154447697956
"Response V34822","3R","7775262",0.441154356080601
"Response V34823","3R","7777531",0.555139646275187
"Response V34824","3R","7777543",0.705044553538561
"Response V34825","3R","7777808",0.429284163710318
"Response V34826","3R","7777972",0.993411458278608
"Response V34827","3R","7778020",0.209093252653415
"Response V34828","3R","7778745",0.857289974754173
"Response V34829","3R","7794932",0.614881935995619
"Response V34830","3R","7808815",0.409271333620726
"Response V34831","3R","7826914",0.0530910900468386
"Response V34832","3R","7831508",0.727309651864544
"Response V34833","3R","7834146",0.397568086301324
"Response V34834","3R","7834338",0.247074479721895
"Response V34835","3R","7834717",0.861672674267956
"Response V34836","3R","7836577",0.35097406035805
"Response V34837","3R","7843355",0.946756980055897
"Response V34838","3R","7853749",0.662255083448515
"Response V34839","3R","7854074",0.305659531018979
"Response V34840","3R","7854174",0.841266739164597
"Response V34841","3R","7855988",0.221262346298127
"Response V34842","3R","7860981",0.511905476224383
"Response V34843","3R","7861000",0.50279091809205
"Response V34844","3R","7861019",0.325979397599601
"Response V34845","3R","7874606",0.597263274210224
"Response V34846","3R","7878185",0.398477144731752
"Response V34847","3R","7878416",0.089408280293826
"Response V34848","3R","7884783",0.998601579016686
"Response V34849","3R","7886918",0.602264420382734
"Response V34850","3R","7905875",0.557641073726615
"Response V34851","3R","7918907",0.711654662239603
"Response V34852","3R","7923685",0.499604732001417
"Response V34853","3R","7928206",0.629518129830056
"Response V34854","3R","7937046",0.677234942365454
"Response V34855","3R","7942044",0.477180213183403
"Response V34856","3R","7944320",0.885448774437651
"Response V34857","3R","7946622",0.720434440595123
"Response V34858","3R","7950322",0.534846840642152
"Response V34859","3R","7952103",0.667061103596614
"Response V34860","3R","7952187",0.806581442309035
"Response V34861","3R","7952623",0.339884311262102
"Response V34862","3R","7966011",0.55239684330751
"Response V34863","3R","7972873",0.00499742427655981
"Response V34864","3R","7978033",0.235606218949545
"Response V34865","3R","7985684",0.304535053597565
"Response V34866","3R","7987065",0.135263151566297
"Response V34867","3R","7988304",0.375831578742339
"Response V34868","3R","7988306",0.981465609069255
"Response V34869","3R","7988863",0.542859472238281
"Response V34870","3R","7994365",0.420759100250332
"Response V34871","3R","7994432",0.603621814777503
"Response V34872","3R","7995235",0.584236470031794
"Response V34873","3R","7995240",0.454841450047191
"Response V34874","3R","7995639",0.000106519855689213
"Response V34875","3R","7995697",0.000562573345599596
"Response V34876","3R","8001363",0.448671255700852
"Response V34877","3R","8025311",0.386408803726078
"Response V34878","3R","8026172",0.0523901341325475
"Response V34879","3R","8037140",0.484559067926478
"Response V34880","3R","8037145",0.983218850738262
"Response V34881","3R","8037185",0.572890658567094
"Response V34882","3R","8038057",0.916812414952952
"Response V34883","3R","8049228",0.0012654402056415
"Response V34884","3R","8049406",0.749173500081293
"Response V34885","3R","8049422",0.0642349387627425
"Response V34886","3R","8049516",0.986128179660478
"Response V34887","3R","8056300",0.000500739612314189
"Response V34888","3R","8057434",0.698958177561653
"Response V34889","3R","8058560",0.0299664724409323
"Response V34890","3R","8058848",0.715327921478726
"Response V34891","3R","8059179",0.496554881402598
"Response V34892","3R","8059318",0.537536811806356
"Response V34893","3R","8061083",0.333875140190003
"Response V34894","3R","8061632",0.65842207536851
"Response V34895","3R","8065115",0.720224466461772
"Response V34896","3R","8066390",0.555695876336083
"Response V34897","3R","8067878",0.597607571082067
"Response V34898","3R","8068291",0.630083574589684
"Response V34899","3R","8068754",0.576880080861359
"Response V34900","3R","8069453",0.656671201141623
"Response V34901","3R","8069471",3.637668721269e-46
"Response V34902","3R","8070551",0.135469597731741
"Response V34903","3R","8073963",1.23063365648046e-15
"Response V34904","3R","8074298",0.818568962528832
"Response V34905","3R","8076706",0.663211105071521
"Response V34906","3R","8113950",0.946439412524953
"Response V34907","3R","8119560",0.584674952927092
"Response V34908","3R","8131561",0.536497043023001
"Response V34909","3R","8132346",0.123976170128097
"Response V34910","3R","8132353",0.05632783831826
"Response V34911","3R","8134543",0.437824072375438
"Response V34912","3R","8136994",0.715400032812759
"Response V34913","3R","8138124",0.573590891421485
"Response V34914","3R","8138167",0.672673179609389
"Response V34915","3R","8138188",0.647185446899896
"Response V34916","3R","8138290",0.714401636217574
"Response V34917","3R","8138964",0.33841070868243
"Response V34918","3R","8140035",0.938966102570966
"Response V34919","3R","8140679",0.577722820041746
"Response V34920","3R","8140800",0.66210092951878
"Response V34921","3R","8140873",0.960539305906968
"Response V34922","3R","8144978",0.349100046097623
"Response V34923","3R","8147152",0.654843258494663
"Response V34924","3R","8150323",0.453235139161687
"Response V34925","3R","8150576",0.168751458122365
"Response V34926","3R","8151812",0.0166759052559808
"Response V34927","3R","8151820",0.717608643330268
"Response V34928","3R","8152323",0.738580219994732
"Response V34929","3R","8154625",0.468397095737144
"Response V34930","3R","8154650",0.730726545146678
"Response V34931","3R","8155040",0.695501720771648
"Response V34932","3R","8156049",0.33417218249827
"Response V34933","3R","8157908",0.930419110099477
"Response V34934","3R","8158054",0.501859038779489
"Response V34935","3R","8158613",0.141791581650419
"Response V34936","3R","8159546",0.703502363482142
"Response V34937","3R","8162445",0.63836846291435
"Response V34938","3R","8162471",0.140579204392712
"Response V34939","3R","8162534",0.663580803590709
"Response V34940","3R","8163820",0.355608472976378
"Response V34941","3R","8164704",0.4724440636697
"Response V34942","3R","8173718",0.910845337350263
"Response V34943","3R","8189861",0.00217224778292375
"Response V34944","3R","8189867",0.068937480153943
"Response V34945","3R","8191557",0.964432730552127
"Response V34946","3R","8192537",0.00118349603275084
"Response V34947","3R","8192880",0.715926502671979
"Response V34948","3R","8196585",0.0747928349236989
"Response V34949","3R","8201217",0.963268400051297
"Response V34950","3R","8201367",0.969427667007209
"Response V34951","3R","8210164",0.691000163607374
"Response V34952","3R","8211928",0.644730019504249
"Response V34953","3R","8222791",0.325989190505356
"Response V34954","3R","8222952",0.1933480541331
"Response V34955","3R","8225516",0.473935551775139
"Response V34956","3R","8226031",0.709651535325253
"Response V34957","3R","8227506",0.0230017210712116
"Response V34958","3R","8228095",0.45687432074573
"Response V34959","3R","8230034",0.512774498708549
"Response V34960","3R","8255378",0.00867791187584315
"Response V34961","3R","8270414",0.680839069206661
"Response V34962","3R","8274472",0.0973962909427006
"Response V34963","3R","8281192",0.412005711836004
"Response V34964","3R","8283553",0.13884786590458
"Response V34965","3R","8286329",0.900538127855316
"Response V34966","3R","8287201",0.253850932268628
"Response V34967","3R","8300883",0.386908063951419
"Response V34968","3R","8316857",0.352616786205079
"Response V34969","3R","8323423",0.621671177529916
"Response V34970","3R","8328603",0.873950334574546
"Response V34971","3R","8329867",0.896783946462535
"Response V34972","3R","8330340",0.67170098187537
"Response V34973","3R","8330515",0.068019646987648
